EMPN|FIN|WLD|D01T02|2004|123.4
EMPN|FIN|WLD|D01T02|2005|119.3
EMPN|FIN|WLD|D01T02|2006|116.1
EMPN|FIN|WLD|D01T02|2007|114.6
EMPN|FIN|WLD|D01T02|2008|112.1
EMPN|FIN|WLD|D01T02|2009|109.9
EMPN|FIN|WLD|D01T02|2010|107.5
EMPN|FIN|WLD|D01T02|2011|107.4
EMPN|FIN|WLD|D01T02|2012|106.2
EMPN|FIN|WLD|D01T02|2013|102.8
EMPN|FIN|WLD|D01T02|2014|102.8
EMPN|FIN|WLD|D01T02|2015|99.1
EMPN|FIN|WLD|D01T02|2016|92.2
EMPN|FIN|WLD|D01T02|2017|89.2
EMPN|FIN|WLD|D01T02|2018|86.1
EMPN|FRA|WLD|D01T02|1995|1025.4
EMPN|FRA|WLD|D01T02|1996|998
EMPN|FRA|WLD|D01T02|1997|979.8
EMPN|FRA|WLD|D01T02|1998|963.4
EMPN|FRA|WLD|D01T02|1999|948.4
EMPN|FRA|WLD|D01T02|2000|915.5
EMPN|FRA|WLD|D01T02|2001|896.6
EMPN|FRA|WLD|D01T02|2002|875.8
EMPN|FRA|WLD|D01T02|2003|860.5
EMPN|FRA|WLD|D01T02|2004|862.8
EMPN|FRA|WLD|D01T02|2005|851.4
EMPN|FRA|WLD|D01T02|2006|826.4
EMPN|FRA|WLD|D01T02|2007|802.9
EMPN|FRA|WLD|D01T02|2008|778
EMPN|FRA|WLD|D01T02|2009|758.7
EMPN|FRA|WLD|D01T02|2010|743.8
EMPN|FRA|WLD|D01T02|2011|739.2
EMPN|FRA|WLD|D01T02|2012|712.9
EMPN|FRA|WLD|D01T02|2013|740.5
EMPN|FRA|WLD|D01T02|2014|745.1
EMPN|FRA|WLD|D01T02|2015|742.7
EMPN|FRA|WLD|D01T02|2016|736.4
EMPN|FRA|WLD|D01T02|2017|734
EMPN|FRA|WLD|D01T02|2018|722.7
EMPN|DEU|WLD|D01T02|1995|857.8
EMPN|DEU|WLD|D01T02|1996|802.8
EMPN|DEU|WLD|D01T02|1997|777.9
EMPN|DEU|WLD|D01T02|1998|771.9
EMPN|DEU|WLD|D01T02|1999|765.8
EMPN|DEU|WLD|D01T02|2000|760.9
EMPN|DEU|WLD|D01T02|2001|727.8
EMPN|DEU|WLD|D01T02|2002|708.8
EMPN|DEU|WLD|D01T02|2003|700.1
